,Side,Size,Price
5978,Buy,569,8208.5
5979,Buy,4504,8208
5980,Buy,1750,8207.5
5981,Buy,5500,8207
5982,Buy,64811,8206
5983,Buy,150,8205.5
5984,Buy,130905,8205
5985,Buy,2043,8204.5
5986,Buy,145450,8204
5987,Buy,1530,8203.5
5988,Buy,3842,8203
5989,Buy,100594,8202.5
5990,Buy,39041,8202
5991,Buy,4851,8201.5
5992,Buy,75098,8201
5993,Buy,12069,8200.5
5994,Buy,1165035,8200
5995,Buy,82441,8199
5996,Buy,10099,8198
5997,Buy,5367,8197.5
5998,Buy,108101,8197
5999,Buy,6100,8196.5
6000,Buy,5871,8196
6001,Buy,11840,8195
6002,Buy,5000,8194.5
6003,Buy,26544,8194
6004,Buy,54,8193.5
6005,Buy,20,8193
6006,Buy,160,8192.5
6007,Buy,167129,8192
6008,Buy,50,8191.5
6009,Buy,1020,8191
6010,Buy,200,8190.5
6011,Buy,14530,8190
6012,Buy,408,8189.5
6013,Buy,4815,8189
6014,Buy,11110,8188.5
6015,Buy,83994,8188
6016,Buy,6530,8187.5
6017,Buy,1200,8187
6018,Buy,13002,8186.5
6019,Buy,9832,8186
6020,Buy,587,8185.5
6021,Buy,158861,8185
6022,Buy,51725,8184.5
6023,Buy,593,8184
6024,Buy,2533,8183.5
6025,Buy,75,8183
6026,Buy,2300,8182.5
6027,Buy,38139,8182
6028,Buy,249,8181.5
6029,Buy,5963,8181
6030,Buy,583,8180.5
6031,Buy,502276,8180
6032,Buy,100,8179.5
6033,Buy,421,8179
6034,Buy,139000,8178.5
6035,Buy,6915,8178
6036,Buy,1550,8177.5
6037,Buy,4135,8177
6038,Buy,2000,8176.5
6039,Buy,3676,8176
6040,Buy,35054,8175.5
6041,Buy,21020,8175
6042,Buy,302000,8174.5
6043,Buy,3532,8174
6044,Buy,205,8173.5
6045,Buy,8149,8173
6046,Buy,1200,8172.5
6047,Buy,17645,8172
6048,Buy,1033,8171.5
6049,Buy,85355,8171
6050,Buy,576,8170.5
6051,Buy,326972,8170
6052,Buy,42,8169.5
6053,Buy,16051,8169
6054,Buy,5620,8168.5
6055,Buy,75832,8168
6056,Buy,5530,8167.5
6057,Buy,522,8167
6058,Buy,263908,8166.5
6059,Buy,13417,8166
6060,Buy,6650,8165.5
6061,Buy,3180,8165
6062,Buy,15000,8164.5
6063,Buy,9621,8164
6064,Buy,4680,8163.5
6065,Buy,2000,8163
6066,Buy,3376,8162.5
6067,Buy,16424,8162
6068,Buy,501481,8161.5
6069,Buy,8604,8161
6070,Buy,4250,8160.5
6071,Buy,366592,8160
6072,Buy,5257,8159.5
6073,Buy,10324,8159
6074,Buy,90,8158.5
6075,Buy,5600,8158
6076,Buy,1200,8157.5
6077,Buy,3801,8157
6078,Buy,50,8156.5
6079,Buy,41081,8156
6080,Buy,539,8155.5
6081,Buy,95955,8155
6082,Buy,3714,8154.5
6083,Buy,1100,8154
6084,Buy,60,8153.5
6085,Buy,902,8153
6086,Buy,85720,8152
6087,Buy,75,8151.5
6088,Buy,3069,8151
6089,Buy,4790,8150.5
6090,Buy,241438,8150
6091,Buy,25,8149.5
6092,Buy,8022,8149
6093,Buy,115,8148.5
6094,Buy,2870,8148
6095,Buy,1600,8147.5
6096,Buy,297,8146.5
6097,Buy,700,8146
6098,Buy,3165,8145.5
6099,Buy,97718,8145
6100,Buy,4965,8144.5
6101,Buy,703,8144
6102,Buy,10115,8143.5
6103,Buy,42600,8143
6104,Buy,5432,8142.5
6105,Buy,24654,8142
6106,Buy,500,8141.5
6107,Buy,900,8141
6108,Buy,694,8140.5
6109,Buy,334157,8140
6110,Buy,2275,8139
6111,Buy,1917,8138.5
6112,Buy,2240,8138
6113,Buy,6230,8137.5
6114,Buy,37292,8137
6115,Buy,135,8136.5
6116,Buy,1171,8136
6117,Buy,2600,8135.5
6118,Buy,169925,8135
6119,Buy,4174,8134.5
6120,Buy,22,8134
6121,Buy,68,8133.5
6122,Buy,4323,8133
6123,Buy,5414,8132.5
6124,Buy,72957,8132
6125,Buy,10600,8131
6126,Buy,3500,8130.5
6127,Buy,181657,8130
6128,Buy,1300,8129.5
6129,Buy,15022,8129
6130,Buy,1741,8128.5
6131,Buy,54031,8128
6132,Buy,2200,8127.5
6133,Buy,5300,8127
6134,Buy,100,8126.5
6135,Buy,17075,8126
6136,Buy,785,8125.5
6137,Buy,10585,8125
6138,Buy,500,8124.5
6139,Buy,19532,8124
6140,Buy,420,8123.5
6141,Buy,7169,8123
6142,Buy,5600,8122.5
6143,Buy,45377,8122
6144,Buy,1100,8121.5
6145,Buy,3600,8121
6146,Buy,1294,8120.5
6147,Buy,919563,8120
6148,Buy,55,8119
6149,Buy,300,8118.5
6150,Buy,26425,8118
6151,Buy,20630,8117.5
6152,Buy,1347,8117
6153,Buy,30357,8116.5
6154,Buy,196,8116
6155,Buy,1051,8115.5
6156,Buy,525,8115
6157,Buy,9399,8114.5
6158,Buy,1221,8114
6159,Buy,4945,8113.5
6160,Buy,7220,8113
6161,Buy,2030,8112.5
6162,Buy,20439,8112
6163,Buy,357466,8111.5
6164,Buy,47792,8111
6165,Buy,389,8110.5
6166,Buy,106342,8110
6167,Buy,1310,8109.5
6168,Buy,4600,8109
6169,Buy,21600,8108.5
6170,Buy,56592,8108
6171,Buy,25100,8107.5
6172,Buy,375,8107
6173,Buy,1045,8106.5
6174,Buy,26440,8106
6175,Buy,2820,8105.5
6176,Buy,680849,8105
6177,Buy,1586,8104.5
6178,Buy,3465,8104
6179,Buy,340,8103.5
6180,Buy,740,8103
6181,Buy,700,8102.5
6182,Buy,31524,8102
6183,Buy,20790,8101.5
6184,Buy,38164,8101
6185,Buy,18760,8100.5
6186,Buy,1371829,8100
6187,Buy,1,8099.5
6188,Buy,21701,8099
6189,Buy,113,8098.5
6190,Buy,6202,8098
6191,Buy,711,8097.5
6192,Buy,17792,8097
6193,Buy,3600,8096.5
6194,Buy,449,8096
6195,Buy,193,8095.5
6196,Buy,1600,8095
6197,Buy,550,8094.5
6198,Buy,294,8094
6199,Buy,30700,8093.5
6200,Buy,130,8093
6201,Buy,2221,8092.5
6202,Buy,22458,8092
6203,Buy,92000,8091.5
6204,Buy,4737,8091
6205,Buy,2352,8090.5
6206,Buy,619615,8090
6207,Buy,700,8089.5
6208,Buy,490,8089
6209,Buy,10288,8088.5
6210,Buy,192502,8088
6211,Buy,1330,8087.5
6212,Buy,8587,8087
6213,Buy,2388,8086.5
6214,Buy,100,8086
6215,Buy,200,8085.5
6216,Buy,4811,8085
6217,Buy,4490,8084.5
6218,Buy,150,8084
6219,Buy,315,8083.5
6220,Buy,13285,8083
6221,Buy,45784,8082
6222,Buy,525,8081.5
6223,Buy,712,8081
6224,Buy,19146,8080.5
6225,Buy,349549,8080
6226,Buy,1300,8079.5
6227,Buy,26433,8079
6228,Buy,1066,8078
6229,Buy,230,8077.5
6230,Buy,51916,8077
6231,Buy,1367,8076
6232,Buy,45541,8075
6233,Buy,34302,8074.5
6234,Buy,2614,8074
6235,Buy,50,8073.5
6236,Buy,10071,8073
6237,Buy,641,8072.5
6238,Buy,16144,8072
6239,Buy,19858,8071.5
6240,Buy,5225,8070.5
6241,Buy,35955,8070
6242,Buy,1653,8069.5
6243,Buy,53456,8069
6244,Buy,8606,8068.5
6245,Buy,20025,8068
6246,Buy,11124,8067.5
6247,Buy,13310,8067
6248,Buy,38,8066.5
6249,Buy,13294,8066
6250,Buy,1358,8065.5
6251,Buy,12266,8065
6252,Buy,4100,8064.5
6253,Buy,44,8064
6254,Buy,1430,8063.5
6255,Buy,13200,8063
6256,Buy,138,8062.5
6257,Buy,21401,8062
6258,Buy,88,8061.5
6259,Buy,677,8061
6260,Buy,20200,8060.5
6261,Buy,476520,8060
6262,Buy,11000,8059.5
6263,Buy,2104,8059
6264,Buy,532,8058.5
6265,Buy,21530,8058
6266,Buy,500,8057.5
6267,Buy,326,8057
6268,Buy,21000,8056.5
6269,Buy,4525,8056
6270,Buy,51,8055.5
6271,Buy,30567,8055
6272,Buy,5220,8054.5
6273,Buy,845,8054
6274,Buy,40,8053.5
6275,Buy,3366,8053
6276,Buy,57,8052.5
6277,Buy,18554,8052
6278,Buy,3100,8051.5
6279,Buy,670,8051
6280,Buy,6825,8050.5
6281,Buy,222605,8050
6282,Buy,1050,8049.5
6283,Buy,10581,8049
6284,Buy,500,8048.5
6285,Buy,1118,8048
6286,Buy,5650,8047.5
6287,Buy,2114,8047
6288,Buy,20156,8046
6289,Buy,14700,8045.5
6290,Buy,15406,8045
6291,Buy,194,8044.5
6292,Buy,14010,8044
6293,Buy,35150,8043.5
6294,Buy,1499,8043
6295,Buy,41064,8042
6296,Buy,284,8041.5
6297,Buy,50593,8041
6298,Buy,300,8040.5
6299,Buy,324191,8040
6300,Buy,900,8039.5
6301,Buy,1437,8039
6302,Buy,20600,8038.5
6303,Buy,194,8038
6304,Buy,180,8037.5
6305,Buy,40618,8037
6306,Buy,638,8036.5
6307,Buy,3500,8036
6308,Buy,1077,8035.5
6309,Buy,27110,8035
6310,Buy,20,8034.5
6311,Buy,1216,8034
6312,Buy,164,8033.5
6313,Buy,6620,8033
6314,Buy,49341,8032.5
6315,Buy,16213,8032
6316,Buy,1280,8031.5
6317,Buy,157,8031
6318,Buy,3320,8030.5
6319,Buy,378552,8030
6320,Buy,5082,8029.5
6321,Buy,300,8029
6322,Buy,1205,8028.5
6323,Buy,10500,8027.5
6324,Buy,710,8027
6325,Buy,12909,8026.5
6326,Buy,32511,8026
6327,Buy,248,8025.5
6328,Buy,123970,8025
6329,Buy,1100,8024
6330,Buy,50,8023.5
6331,Buy,12394,8023
6332,Buy,750,8022.5
6333,Buy,23380,8022
6334,Buy,550,8021.5
6335,Buy,700,8021
6336,Buy,11160,8020.5
6337,Buy,314530,8020
6338,Buy,800,8019.5
6339,Buy,1372,8019
6340,Buy,1749,8018.5
6341,Buy,20066,8018
6342,Buy,11430,8017.5
6343,Buy,4300,8017
6344,Buy,100,8016.5
6345,Buy,3744,8016
6346,Buy,2171,8015.5
6347,Buy,2460,8015
6348,Buy,500,8014.5
6349,Buy,6616,8014
6350,Buy,10275,8013.5
6351,Buy,10100,8013
6352,Buy,7157,8012.5
6353,Buy,29834,8012
6354,Buy,1296,8011.5
6355,Buy,29725,8011
6356,Buy,1074,8010.5
6357,Buy,114476,8010
6358,Buy,7200,8009.5
6359,Buy,7531,8009
6360,Buy,1701,8008.5
6361,Buy,35061,8008
6362,Buy,4476,8007.5
6363,Buy,60150,8007
6364,Buy,1000,8006.5
6365,Buy,14691,8006
6366,Buy,338,8005.5
6367,Buy,18176,8005
6368,Buy,3349,8004.5
6369,Buy,900,8004
6370,Buy,417,8003.5
6371,Buy,876,8003
6372,Buy,2300,8002.5
6373,Buy,37487,8002
6374,Buy,19033,8001.5
6375,Buy,29454,8001
6376,Buy,34067,8000.5
6377,Buy,3298960,8000
6378,Buy,25945,7999
6379,Buy,1280,7998.5
6380,Buy,1339,7998
6381,Buy,780,7997.5
6382,Buy,201281,7997
6383,Buy,23108,7996
6384,Buy,301,7995.5
6385,Buy,1833,7995
6386,Buy,691,7994.5
6387,Buy,2200,7994
6388,Buy,5000,7993.5
6389,Buy,366,7993
6390,Buy,100,7992.5
6391,Buy,26684,7992
6392,Buy,5200,7991.5
6393,Buy,53390,7991
6394,Buy,416,7990.5
6395,Buy,85737,7990
6396,Buy,1800,7989.5
6397,Buy,1118,7989
6398,Buy,75381,7988.5
6399,Buy,91636,7988
6400,Buy,11000,7987.5
6401,Buy,20386,7987
6402,Buy,1069,7986.5
6403,Buy,704,7986
6404,Buy,232,7985.5
6405,Buy,121825,7985
6406,Buy,400,7984.5
6407,Buy,905,7984
6408,Buy,2658,7983
6409,Buy,833,7982.5
6410,Buy,19464,7982
6411,Buy,8310,7981.5
6412,Buy,275,7981
6413,Buy,250,7980.5
6414,Buy,314815,7980
6415,Buy,1357,7979.5
6416,Buy,14093,7979
6417,Buy,5250,7978
6418,Buy,16313,7977.5
6419,Buy,30200,7977
6420,Buy,921,7976.5
6421,Buy,2775,7976
6422,Buy,2214,7975.5
6423,Buy,5516,7975
6424,Buy,101800,7974.5
6425,Buy,71,7974
6426,Buy,50,7973.5
6427,Buy,1044,7973
6428,Buy,1950,7972.5
6429,Buy,16144,7972
6430,Buy,107,7971.5
6431,Buy,2475,7970.5
6432,Buy,33686,7970
6433,Buy,90300,7969.5
6434,Buy,1500,7969
6435,Buy,4320,7968.5
6436,Buy,21289,7968
6437,Buy,1250,7967.5
6438,Buy,2200,7967
6439,Buy,1880,7966.5
6440,Buy,661,7966
6441,Buy,90,7965.5
6442,Buy,6220,7965
6443,Buy,27000,7964
6444,Buy,5590,7963
6445,Buy,4350,7962.5
6446,Buy,16924,7962
6447,Buy,813,7961.5
6448,Buy,5391,7961
6449,Buy,1203,7960.5
6450,Buy,337145,7960
6451,Buy,560,7959.5
6452,Buy,1600,7959
6453,Buy,3816,7958.5
6454,Buy,30637,7958
6455,Buy,150000,7957.5
6456,Buy,118209,7957
6457,Buy,500,7956.5
6458,Buy,53101,7956
6459,Buy,110060,7955.5
6460,Buy,57832,7955
6461,Buy,65540,7954.5
6462,Buy,226,7954
6463,Buy,1184,7953
6464,Buy,385,7952.5
6465,Buy,16559,7952
6466,Buy,500,7951.5
6467,Buy,48035,7951
6468,Buy,3667,7950.5
6469,Buy,1648917,7950
6470,Buy,165,7949
6471,Buy,125,7948.5
6472,Buy,27244,7948
6473,Buy,880,7947.5
6474,Buy,1061,7947
6475,Buy,50,7946.5
6476,Buy,200,7946
6477,Buy,30226,7945.5
6478,Buy,5439,7945
6479,Buy,2054,7944
6480,Buy,200,7943.5
6481,Buy,5111,7943
6482,Buy,100000,7942.5
6483,Buy,9166,7942
6484,Buy,800,7941.5
6485,Buy,10074,7941
6486,Buy,6401,7940.5
6487,Buy,347635,7940
6488,Buy,652,7939.5
6489,Buy,1278,7939
6490,Buy,186,7938
6491,Buy,1000,7937.5
6492,Buy,1554,7937
6493,Buy,63,7936.5
6494,Buy,2164,7936
6495,Buy,20051,7935.5
6496,Buy,1575,7935
6497,Buy,61,7934
6498,Buy,47807,7933.5
6499,Buy,3468,7933
6500,Buy,218,7932.5
6501,Buy,2002,7932
6502,Buy,400,7931.5
6503,Buy,380,7930.5
6504,Buy,50485,7930
6505,Buy,1200,7929.5
6506,Buy,4122,7929
6507,Buy,577,7928.5
6508,Buy,325,7928
6509,Buy,6225,7927
6510,Buy,5000,7926.5
6511,Buy,3382,7926
6512,Buy,20560,7925.5
6513,Buy,106280,7925
6514,Buy,500,7924
6515,Buy,4100,7923.5
6516,Buy,2262,7923
6517,Buy,3950,7922.5
6518,Buy,10978,7922
6519,Buy,25,7921.5
6520,Buy,11114,7921
6521,Buy,2020,7920.5
6522,Buy,374110,7920
6523,Buy,1635,7919.5
6524,Buy,2842,7919
6525,Buy,857,7918.5
6526,Buy,20254,7918
6527,Buy,2331,7917.5
6528,Buy,51800,7917
6529,Buy,50,7916.5
6530,Buy,5150,7916
6531,Buy,25757,7915.5
6532,Buy,6800,7915
6533,Buy,20115,7914.5
6534,Buy,16034,7914
6535,Buy,25,7913.5
6536,Buy,1400,7913
6537,Buy,900,7912.5
6538,Buy,10,7912
6539,Buy,8204,7911.5
6540,Buy,39386,7911
6541,Buy,59,7910.5
6542,Buy,89104,7910
6543,Buy,1800,7909.5
6544,Buy,4643,7909
6545,Buy,13150,7908
6546,Buy,79170,7907
6547,Buy,2000,7906.5
6548,Buy,1304,7906
6549,Buy,5225,7905.5
6550,Buy,7838,7905
6551,Buy,2395,7904.5
6552,Buy,12724,7904
6553,Buy,500,7903.5
6554,Buy,2343,7903
6555,Buy,100,7902.5
6556,Buy,11064,7902
6557,Buy,255,7901.5
6558,Buy,14900,7901
6559,Buy,10918,7900.5
6560,Buy,2138717,7900
6561,Buy,70,7899.5
6562,Buy,66903,7899
6563,Buy,5204,7898.5
6564,Buy,101103,7898
6565,Buy,3782,7897.5
6566,Buy,800,7897
6567,Buy,3250,7895.5
6568,Buy,27765,7895
6569,Buy,76,7894.5
6570,Buy,558,7894
6571,Buy,320,7893.5
6572,Buy,200,7892.5
6573,Buy,15402,7892
6574,Buy,26084,7891
6575,Buy,500,7890.5
6576,Buy,206710,7890
6577,Buy,9420,7889.5
6578,Buy,46611,7889
6579,Buy,5495,7888.5
6580,Buy,164205,7888
6581,Buy,1050,7887.5
6582,Buy,28281,7887
6583,Buy,917,7886.5
6584,Buy,35692,7886
6585,Buy,20240,7885.5
6586,Buy,32970,7885
6587,Buy,600,7884.5
6588,Buy,25000,7884
6589,Buy,50,7883.5
6590,Buy,44104,7883
6591,Buy,150,7882.5
6592,Buy,56505,7882
6593,Buy,5406,7881.5
6594,Buy,36371,7881
6595,Buy,116014,7880.5
6596,Buy,221571,7880
6597,Buy,1200,7879.5
6598,Buy,26230,7879
6599,Buy,2000,7878.5
6600,Buy,36715,7878
6601,Buy,4920,7877.5
6602,Buy,77788,7877
6603,Buy,183,7876.5
6604,Buy,31908,7876
6605,Buy,40251,7875.5
6606,Buy,94032,7875
6607,Buy,3610,7874.5
6608,Buy,28674,7874
6609,Buy,2035,7873.5
6610,Buy,28607,7873
6611,Buy,5374,7872.5
6612,Buy,69687,7872
6613,Buy,500,7871.5
6614,Buy,31282,7871
6615,Buy,868,7870.5
6616,Buy,169154,7870
6617,Buy,39159,7869.5
6618,Buy,32076,7869
6619,Buy,2100,7868.5
6620,Buy,51866,7868
6621,Buy,930,7867.5
6622,Buy,32895,7867
6623,Buy,6150,7866.5
6624,Buy,34470,7866
6625,Buy,43923,7865.5
6626,Buy,32815,7865
6627,Buy,23765,7864.5
6628,Buy,33009,7864
6629,Buy,62022,7863.5
6630,Buy,32415,7863
6631,Buy,1100,7862.5
6632,Buy,130963,7862
6633,Buy,5413,7861.5
6634,Buy,40660,7861
6635,Buy,1550,7860.5
6636,Buy,61338,7860
6637,Buy,5350,7859.5
6638,Buy,53760,7859
6639,Buy,4005,7858.5
6640,Buy,33544,7858
6641,Buy,30000,7857.5
6642,Buy,116694,7857
6643,Buy,525,7856.5
6644,Buy,226595,7856
6645,Buy,20647,7855.5
6646,Buy,106516,7855
6647,Buy,7910,7854.5
6648,Buy,33737,7854
6649,Buy,814,7853.5
6650,Buy,34274,7853
6651,Buy,210,7852.5
6652,Buy,70245,7852
6653,Buy,1500,7851.5
6654,Buy,33690,7851
6655,Buy,7786,7850.5
6656,Buy,1901493,7850
6657,Buy,300,7849.5
6658,Buy,250,7849
6659,Buy,489,7848.5
6660,Buy,34243,7848
6661,Buy,200,7847.5
6662,Buy,34238,7847
6663,Buy,760,7846.5
6664,Buy,36786,7846
6665,Buy,35000,7845.5
6666,Buy,98628,7845
6667,Buy,258056,7844
6668,Buy,80,7843.5
6669,Buy,41192,7843
6670,Buy,740,7842.5
6671,Buy,41188,7842
6672,Buy,1590,7841.5
6673,Buy,33246,7841
6674,Buy,100065,7840.5
6675,Buy,183369,7840
6676,Buy,200,7839.5
6677,Buy,37604,7839
6678,Buy,11500,7838.5
6679,Buy,33346,7838
6680,Buy,8000,7837.5
6681,Buy,72506,7837
6682,Buy,1533,7836.5
6683,Buy,32353,7836
6684,Buy,21008,7835.5
6685,Buy,74166,7835
6686,Buy,23180,7834.5
6687,Buy,48565,7834
6688,Buy,250000,7833.5
6689,Buy,34609,7833
6690,Buy,580,7832.5
6691,Buy,122136,7832
6692,Buy,51162,7831.5
6693,Buy,33305,7831
6694,Buy,700,7830.5
6695,Buy,93638,7830
6696,Buy,1920,7829.5
6697,Buy,37706,7829
6698,Buy,570,7828.5
6699,Buy,32535,7828
6700,Buy,106,7827.5
6701,Buy,32436,7827
6702,Buy,700,7826.5
6703,Buy,35118,7826
6704,Buy,600,7825.5
6705,Buy,45676,7825
6706,Buy,1800,7824.5
6707,Buy,31647,7824
6708,Buy,26706,7823.5
6709,Buy,32868,7823
6710,Buy,10124,7822.5
6711,Buy,90863,7822
6712,Buy,26746,7821.5
6713,Buy,278327,7821
6714,Buy,22,7820.5
6715,Buy,110212,7820
6716,Buy,110,7819.5
6717,Buy,31677,7819
6718,Buy,57049,7818
6719,Buy,20563,7817.5
6720,Buy,51782,7817
6721,Buy,37313,7816
6722,Buy,968,7815.5
6723,Buy,81943,7815
6724,Buy,1460,7814.5
6725,Buy,58018,7814
6726,Buy,27050,7813.5
6727,Buy,93646,7813
6728,Buy,15340,7812.5
6729,Buy,34448,7812
6730,Buy,125146,7811.5
6731,Buy,73083,7811
6732,Buy,338,7810.5
6733,Buy,185062,7810
6734,Buy,2350,7809.5
6735,Buy,33194,7809
6736,Buy,3476,7808.5
6737,Buy,34030,7808
6738,Buy,6216,7807.5
6739,Buy,109899,7807
6740,Buy,31647,7806.5
6741,Buy,47305,7806
6742,Buy,41267,7805.5
6743,Buy,62089,7805
6744,Buy,2657,7804.5
6745,Buy,32865,7804
6746,Buy,10500,7803.5
6747,Buy,73379,7803
6748,Buy,1100,7802.5
6749,Buy,40467,7802
6750,Buy,1888,7801.5
6751,Buy,139368,7801
6752,Buy,10021,7800.5
6753,Buy,4386181,7800
6754,Buy,6525,7799.5
6755,Buy,32725,7799
6756,Buy,100750,7798.5
6757,Buy,131939,7798
6758,Buy,20550,7797.5
6759,Buy,72899,7797
6760,Buy,1330,7796.5
6761,Buy,34627,7796
6762,Buy,11200,7795.5
6763,Buy,35535,7795
6764,Buy,2947,7794.5
6765,Buy,35528,7794
6766,Buy,4500,7793.5
6767,Buy,33151,7793
6768,Buy,1500,7792.5
6769,Buy,33725,7792
6770,Buy,525,7791.5
6771,Buy,35071,7791
6772,Buy,3639,7790.5
6773,Buy,193286,7790
6774,Buy,1500,7789.5
6775,Buy,49741,7789
6776,Buy,1750,7788.5
6777,Buy,119213,7788
6778,Buy,3000,7787.5
6779,Buy,36478,7787
6780,Buy,545,7786.5
6781,Buy,128946,7786
6782,Buy,1140,7785.5
6783,Buy,37027,7785
6784,Buy,650,7784.5
6785,Buy,32746,7784
6786,Buy,817,7783.5
6787,Buy,36193,7783
6788,Buy,1781,7782.5
6789,Buy,43492,7782
6790,Buy,57524,7781.5
6791,Buy,38842,7781
6792,Buy,121000,7780.5
6793,Buy,198276,7780
6794,Buy,2200,7779.5
6795,Buy,34901,7779
6796,Buy,10103,7778.5
6797,Buy,68910,7778
6798,Buy,1162,7777.5
6799,Buy,413408,7777
6800,Buy,1050,7776.5
6801,Buy,33572,7776
6802,Buy,120042,7775.5
6803,Buy,41395,7775
6804,Buy,4000,7774.5
6805,Buy,32326,7774
6806,Buy,1003,7773.5
6807,Buy,34166,7773
6808,Buy,3031,7772.5
6809,Buy,33930,7772
6810,Buy,529,7771.5
6811,Buy,33778,7771
6812,Buy,1390,7770.5
6813,Buy,50531,7770
6814,Buy,33437,7769
6815,Buy,140,7768.5
6816,Buy,197385,7768
6817,Buy,436,7767.5
6818,Buy,71647,7767
6819,Buy,1570,7766.5
6820,Buy,36358,7766
6821,Buy,7644,7765.5
6822,Buy,133833,7765
6823,Buy,400,7764.5
6824,Buy,61306,7764
6825,Buy,32776,7763
6826,Buy,2100,7762.5
6827,Buy,32632,7762
6828,Buy,158305,7761.5
6829,Buy,29088,7761
6830,Buy,192,7760.5
6831,Buy,68051,7760
6832,Buy,169602,7759
6833,Buy,1214,7758.5
6834,Buy,29618,7758
6835,Buy,83225,7757
6836,Buy,5100,7756.5
6837,Buy,14059,7756
6838,Buy,56028,7755.5
6839,Buy,9489,7755
6840,Buy,1124,7754.5
6841,Buy,17158,7754
6842,Buy,453003,7753
6843,Buy,1125,7752.5
6844,Buy,27040,7752
6845,Buy,55370,7751.5
6846,Buy,3016,7751
6847,Buy,3773,7750.5
6848,Buy,1896411,7750
6849,Buy,200,7749.5
6850,Buy,200,7749
6851,Buy,200,7748.5
6852,Buy,9125,7748
6853,Buy,1,7747.5
6854,Buy,470,7747
6855,Buy,400,7746.5
6856,Buy,8726,7746
6857,Buy,8200,7745.5
6858,Buy,4217,7745
6859,Buy,10904,7744
6860,Buy,3525,7743.5
6861,Buy,8545,7743
6862,Buy,2150,7742.5
6863,Buy,10974,7742
6864,Buy,350,7741.5
6865,Buy,162029,7741
6866,Buy,5500,7740.5
6867,Buy,25203,7740
6868,Buy,50,7739.5
6869,Buy,24,7739
6870,Buy,20550,7738.5
6871,Buy,7836,7738
6872,Buy,5095,7737.5
6873,Buy,41179,7737
6874,Buy,23350,7736.5
6875,Buy,20431,7736
6876,Buy,400,7735.5
6877,Buy,4400,7735
6878,Buy,3259,7734.5
6879,Buy,13164,7734
6880,Buy,46000,7733.5
6881,Buy,12593,7733
6882,Buy,85,7732.5
6883,Buy,8549,7732
6884,Buy,160050,7731.5
6885,Buy,10750,7731
6886,Buy,5180,7730.5
6887,Buy,40976,7730
6888,Buy,51000,7729.5
6889,Buy,250,7729
6890,Buy,2300,7728.5
6891,Buy,7997,7728
6892,Buy,769,7727.5
6893,Buy,2734,7727
6894,Buy,50,7726.5
6895,Buy,8734,7726
6896,Buy,50000,7725.5
6897,Buy,7146,7725
6898,Buy,8972,7724
6899,Buy,10501,7723.5
6900,Buy,16764,7723
6901,Buy,160200,7722.5
6902,Buy,34463,7722
6903,Buy,10000,7721.5
6904,Buy,489490,7721
6905,Buy,318,7720.5
6906,Buy,371904,7720
6907,Buy,50,7719
6908,Buy,21,7718.5
6909,Buy,58881,7718
6910,Buy,403,7717.5
6911,Buy,47575,7717
6912,Buy,500,7716.5
6913,Buy,13512,7716
6914,Buy,10113,7715.5
6915,Buy,64697,7715
6916,Buy,2000,7714.5
6917,Buy,27738,7714
6918,Buy,160065,7713.5
6919,Buy,1725,7713
6920,Buy,21225,7712.5
6921,Buy,7819,7712
6922,Buy,30254,7711
6923,Buy,201268,7710
6924,Buy,20,7709.5
6925,Buy,2663,7709
6926,Buy,7961,7708
6927,Buy,3335,7707.5
6928,Buy,109580,7707
6929,Buy,2000,7706.5
6930,Buy,8177,7706
6931,Buy,51175,7705.5
6932,Buy,809632,7705
6933,Buy,161068,7704.5
6934,Buy,7752,7704
6935,Buy,11335,7703
6936,Buy,729,7702.5
6937,Buy,21838,7702
6938,Buy,4850,7701.5
6939,Buy,19700,7701
6940,Buy,6135,7700.5
6941,Buy,1775522,7700
6942,Buy,400,7699.5
6943,Buy,330,7699
6944,Buy,7813,7698
6945,Buy,5000,7697.5
6946,Buy,37555,7697
6947,Buy,5139,7696.5
6948,Buy,112914,7696
6949,Buy,160273,7695.5
6950,Buy,1200,7695
6951,Buy,9272,7694
6952,Buy,6100,7693.5
6953,Buy,1618,7693
6954,Buy,2422,7692.5
6955,Buy,12141,7692
6956,Buy,50,7691.5
6957,Buy,199,7691
6958,Buy,5022,7690.5
6959,Buy,18153,7690
6960,Buy,1337,7689.5
6961,Buy,25000,7689
6962,Buy,100,7688.5
6963,Buy,119952,7688
6964,Buy,42144,7687
6965,Buy,160000,7686.5
6966,Buy,7939,7686
6967,Buy,50200,7685.5
6968,Buy,3587,7685
6969,Buy,1200,7684.5
6970,Buy,27926,7684
6971,Buy,650,7683.5
6972,Buy,12807,7683
6973,Buy,150,7682.5
6974,Buy,18514,7682
6975,Buy,800,7681.5
6976,Buy,500,7681
6977,Buy,22,7680.5
6978,Buy,62424,7680
6979,Buy,125,7679.5
6980,Buy,3860,7679
6981,Buy,8386,7678
6982,Buy,160465,7677.5
6983,Buy,44325,7677
6984,Buy,188,7676.5
6985,Buy,8892,7676
6986,Buy,66,7675.5
6987,Buy,10137,7675
6988,Buy,19947,7674
6989,Buy,870,7673
6990,Buy,1201,7672.5
6991,Buy,8105,7672
6992,Buy,2230,7671.5
6993,Buy,222,7670.5
6994,Buy,91534,7670
6995,Buy,25,7669.5
6996,Buy,5000,7669
