,Side,Size,Price
2543,Sell,10000,10095.5
2544,Sell,700,10095
2545,Sell,200,10094.5
2546,Sell,101,10094
2547,Sell,27,10093.5
2548,Sell,6757,10093
2549,Sell,500,10092.5
2550,Sell,100,10092
2551,Sell,10036,10091.5
2552,Sell,532,10090
2553,Sell,95,10089.5
2554,Sell,750,10089
2555,Sell,596,10088.5
2556,Sell,16760,10088
2557,Sell,130,10085.5
2558,Sell,2328,10085
2559,Sell,968,10084.5
2560,Sell,30,10083.5
2561,Sell,3005,10083
2562,Sell,1050,10082.5
2563,Sell,100,10081
2564,Sell,500,10080.5
2565,Sell,588320,10080
2566,Sell,230,10078.5
2567,Sell,1801,10078
2568,Sell,200,10077.5
2569,Sell,9750,10077
2570,Sell,2980,10076
2571,Sell,16525,10075
2572,Sell,2761,10074.5
2573,Sell,1000,10074
2574,Sell,80,10073
2575,Sell,9101,10072.5
2576,Sell,15,10072
2577,Sell,500,10071.5
2578,Sell,97,10070.5
2579,Sell,65150,10070
2580,Sell,150,10069.5
2581,Sell,1550,10069
2582,Sell,200,10068.5
2583,Sell,4600,10068
2584,Sell,4000,10067.5
2585,Sell,170,10066.5
2586,Sell,588,10066
2587,Sell,22940,10065
2588,Sell,30,10064.5
2589,Sell,93,10064
2590,Sell,230,10063.5
2591,Sell,4796,10063
2592,Sell,500,10061.5
2593,Sell,6050,10061
2594,Sell,492,10060.5
2595,Sell,3350,10060
2596,Sell,50,10059
2597,Sell,5000,10058.5
2598,Sell,22658,10058
2599,Sell,2300,10057
2600,Sell,500,10056.5
2601,Sell,1000,10056
2602,Sell,100,10055.5
2603,Sell,2850,10055
2604,Sell,51,10054
2605,Sell,50,10052.5
2606,Sell,100,10052
2607,Sell,4050,10051.5
2608,Sell,495,10051
2609,Sell,100,10050.5
2610,Sell,155402,10050
2611,Sell,8236,10049.5
2612,Sell,2509,10049
2613,Sell,500,10048.5
2614,Sell,2330,10048
2615,Sell,1000,10047
2616,Sell,1020,10046.5
2617,Sell,100,10045.5
2618,Sell,1168,10045
2619,Sell,210,10044
2620,Sell,2400,10043
2621,Sell,2600,10041.5
2622,Sell,15000,10041
2623,Sell,230,10040.5
2624,Sell,44808,10040
2625,Sell,26,10039.5
2626,Sell,549,10039
2627,Sell,670,10038.5
2628,Sell,1000,10038
2629,Sell,200,10037.5
2630,Sell,2907,10037
2631,Sell,43,10036.5
2632,Sell,11030,10035.5
2633,Sell,90,10035
2634,Sell,826,10034
2635,Sell,7500,10033.5
2636,Sell,17560,10033
2637,Sell,4000,10032.5
2638,Sell,5000,10032
2639,Sell,802,10031.5
2640,Sell,3789,10031
2641,Sell,1000,10030.5
2642,Sell,45400,10030
2643,Sell,50,10029
2644,Sell,107,10028.5
2645,Sell,21660,10028
2646,Sell,1750,10027
2647,Sell,480,10026.5
2648,Sell,12055,10025
2649,Sell,30,10024.5
2650,Sell,1054,10024
2651,Sell,3311,10023
2652,Sell,2700,10022
2653,Sell,11241,10021
2654,Sell,700,10020.5
2655,Sell,22523,10020
2656,Sell,2700,10019.5
2657,Sell,7087,10019
2658,Sell,272,10018.5
2659,Sell,2277,10018
2660,Sell,354,10017
2661,Sell,25,10016.5
2662,Sell,2000,10015.5
2663,Sell,75,10015
2664,Sell,500,10014.5
2665,Sell,204,10014
2666,Sell,246,10013
2667,Sell,1368,10012.5
2668,Sell,200,10012
2669,Sell,75,10011.5
2670,Sell,2000,10011
2671,Sell,56,10010.5
2672,Sell,17234,10010
2673,Sell,2500,10009.5
2674,Sell,2050,10009
2675,Sell,1100,10008.5
2676,Sell,5000,10008
2677,Sell,36,10007.5
2678,Sell,220,10007
2679,Sell,1000,10006.5
2680,Sell,330,10006
2681,Sell,1000,10005.5
2682,Sell,2960,10005
2683,Sell,5774,10004
2684,Sell,50,10003.5
2685,Sell,1809,10003
2686,Sell,10,10002.5
2687,Sell,400,10002
2688,Sell,307,10001.5
2689,Sell,2,10001
2690,Sell,11260,10000.5
2691,Sell,2584981,10000
2692,Sell,9638,9999.5
2693,Sell,606682,9999
2694,Sell,5000,9998.5
2695,Sell,2517,9998
2696,Sell,700,9997.5
2697,Sell,302833,9997
2698,Sell,12799,9996
2699,Sell,600,9995.5
2700,Sell,428847,9995
2701,Sell,550,9994
2702,Sell,100,9993.5
2703,Sell,40000,9993
2704,Sell,7860,9992
2705,Sell,25,9991.5
2706,Sell,26099,9990
2707,Sell,2500,9989.5
2708,Sell,5854,9989
2709,Sell,1995,9988.5
2710,Sell,52141,9988
2711,Sell,70,9987.5
2712,Sell,1000,9987
2713,Sell,150043,9986.5
2714,Sell,15000,9986
2715,Sell,30,9985.5
2716,Sell,6265,9985
2717,Sell,1000,9984
2718,Sell,37,9983.5
2719,Sell,10283,9983
2720,Sell,37,9982.5
2721,Sell,7113,9982
2722,Sell,1195,9981.5
2723,Sell,400,9981
2724,Sell,10000,9980.5
2725,Sell,32895,9980
2726,Sell,270,9979.5
2727,Sell,1000,9979
2728,Sell,2400,9978.5
2729,Sell,1000,9978
2730,Sell,650,9977.5
2731,Sell,39451,9977
2732,Sell,16963,9976.5
2733,Sell,46700,9976
2734,Sell,150,9975.5
2735,Sell,11483,9975
2736,Sell,1002,9974.5
2737,Sell,3345,9974
2738,Sell,1025,9973.5
2739,Sell,9530,9973
2740,Sell,2000,9972.5
2741,Sell,1000,9972
2742,Sell,550,9971
2743,Sell,10000,9970.5
2744,Sell,268650,9970
2745,Sell,150036,9969.5
2746,Sell,231,9969
2747,Sell,1054,9968
2748,Sell,2500,9965
2749,Sell,108688,9964.5
2750,Sell,100,9964
2751,Sell,2750,9963.5
2752,Sell,2706,9962.5
2753,Sell,1226,9962
2754,Sell,2443,9961.5
2755,Sell,104,9961
2756,Sell,10030,9960.5
2757,Sell,27573,9960
2758,Sell,2500,9959.5
2759,Sell,25,9959
2760,Sell,416,9958.5
2761,Sell,3500,9958
2762,Sell,8814,9957.5
2763,Sell,381,9957
2764,Sell,414,9956.5
2765,Sell,30,9956
2766,Sell,9024,9955
2767,Sell,240,9954.5
2768,Sell,1759,9954
2769,Sell,5806,9953
2770,Sell,77,9952
2771,Sell,200,9951.5
2772,Sell,1460,9951
2773,Sell,10469,9950.5
2774,Sell,203240,9950
2775,Sell,303286,9949.5
2776,Sell,1093,9949
2777,Sell,11130,9948
2778,Sell,14838,9947.5
2779,Sell,2554,9947
2780,Sell,179,9945.5
2781,Sell,33518,9945
2782,Sell,800,9944.5
2783,Sell,1200,9944
2784,Sell,1025,9943.5
2785,Sell,822,9943
2786,Sell,6500,9942.5
2787,Sell,270,9941.5
2788,Sell,10200,9940.5
2789,Sell,13514,9940
2790,Sell,1863,9939.5
2791,Sell,3576,9938.5
2792,Sell,1500,9938
2793,Sell,300,9937.5
2794,Sell,30000,9937
2795,Sell,158,9936.5
2796,Sell,1836,9936
2797,Sell,5130,9935.5
2798,Sell,7536,9935
2799,Sell,5696,9934.5
2800,Sell,325,9934
2801,Sell,300,9933.5
2802,Sell,1357,9933
2803,Sell,10353,9932
2804,Sell,2050,9931
2805,Sell,10030,9930.5
2806,Sell,55977,9930
2807,Sell,5050,9929
2808,Sell,430,9928.5
2809,Sell,1036,9928
2810,Sell,4350,9927.5
2811,Sell,5850,9927
2812,Sell,500,9926.5
2813,Sell,54,9926
2814,Sell,95,9925.5
2815,Sell,21110,9925
2816,Sell,24320,9923.5
2817,Sell,1220,9923
2818,Sell,2000,9922
2819,Sell,560,9920.5
2820,Sell,7770,9920
2821,Sell,619,9919.5
2822,Sell,104,9919
2823,Sell,1089,9918
2824,Sell,5000,9917.5
2825,Sell,100,9917
2826,Sell,15039,9916
2827,Sell,224,9915.5
2828,Sell,5248,9915
2829,Sell,39,9914.5
2830,Sell,2794,9914
2831,Sell,20000,9913.5
2832,Sell,1965,9912.5
2833,Sell,730,9912
2834,Sell,43,9911.5
2835,Sell,156,9911
2836,Sell,1130,9910.5
2837,Sell,48370,9910
2838,Sell,50,9909
2839,Sell,30,9908.5
2840,Sell,1036,9908
2841,Sell,3300,9907.5
2842,Sell,91,9907
2843,Sell,2331,9906
2844,Sell,5000,9905.5
2845,Sell,370,9905
2846,Sell,5000,9904.5
2847,Sell,5305,9904
2848,Sell,40,9903.5
2849,Sell,1000,9903
2850,Sell,320,9901
2851,Sell,830,9900.5
2852,Sell,297207,9900
2853,Sell,153100,9899.5
2854,Sell,20125,9899
2855,Sell,1030,9898
2856,Sell,200,9897.5
2857,Sell,63,9897
2858,Sell,42000,9896
2859,Sell,848,9895.5
2860,Sell,16100,9895
2861,Sell,100,9894.5
2862,Sell,103,9894
2863,Sell,5929,9893
2864,Sell,5232,9892.5
2865,Sell,1210,9892
2866,Sell,400,9891.5
2867,Sell,68028,9890
2868,Sell,150,9889.5
2869,Sell,27050,9889
2870,Sell,4570,9888.5
2871,Sell,266753,9888
2872,Sell,685,9887.5
2873,Sell,5000,9887
2874,Sell,43,9886.5
2875,Sell,193,9886
2876,Sell,1648,9885.5
2877,Sell,177,9884.5
2878,Sell,4612,9884
2879,Sell,46055,9883
2880,Sell,555,9882.5
2881,Sell,53,9882
2882,Sell,450,9881
2883,Sell,12140,9880
2884,Sell,760,9879
2885,Sell,20000,9878.5
2886,Sell,82300,9878
2887,Sell,306310,9877.5
2888,Sell,1650,9877
2889,Sell,13013,9876
2890,Sell,69,9875.5
2891,Sell,31552,9875
2892,Sell,1819,9874.5
2893,Sell,863,9874
2894,Sell,336,9873.5
2895,Sell,1080,9873
2896,Sell,260,9872.5
2897,Sell,7550,9872
2898,Sell,10,9871.5
2899,Sell,310,9871
2900,Sell,200,9870.5
2901,Sell,2646,9870
2902,Sell,155750,9869.5
2903,Sell,186,9869
2904,Sell,3100,9868
2905,Sell,305,9867.5
2906,Sell,674,9867
2907,Sell,170,9866.5
2908,Sell,3900,9866
2909,Sell,16000,9865.5
2910,Sell,3850,9865
2911,Sell,5000,9864.5
2912,Sell,503,9864
2913,Sell,500,9862.5
2914,Sell,2100,9862
2915,Sell,6043,9861.5
2916,Sell,150,9861
2917,Sell,30,9860.5
2918,Sell,4333,9860
2919,Sell,9100,9859.5
2920,Sell,286,9859
2921,Sell,1053,9858
2922,Sell,266,9857.5
2923,Sell,25,9857
2924,Sell,6658,9856.5
2925,Sell,50,9855.5
2926,Sell,6480,9855
2927,Sell,1610,9853.5
2928,Sell,1309,9853
2929,Sell,970,9852
2930,Sell,25,9851.5
2931,Sell,80,9850.5
2932,Sell,42294,9850
2933,Sell,3000,9849.5
2934,Sell,200100,9849
2935,Sell,1185,9848
2936,Sell,1250,9847
2937,Sell,1414,9846.5
2938,Sell,89,9846
2939,Sell,5000,9845.5
2940,Sell,52450,9845
2941,Sell,42,9844.5
2942,Sell,1690,9844
2943,Sell,2000,9843.5
2944,Sell,33700,9843
2945,Sell,10000,9842.5
2946,Sell,192,9842
2947,Sell,5100,9841
2948,Sell,700,9840.5
2949,Sell,10267,9840
2950,Sell,20000,9839.5
2951,Sell,1000,9839
2952,Sell,520,9838.5
2953,Sell,650,9838
2954,Sell,399,9837.5
2955,Sell,685,9837
2956,Sell,473,9836.5
2957,Sell,43,9836
2958,Sell,1072,9835.5
2959,Sell,6100,9835
2960,Sell,100000,9834.5
2961,Sell,2610,9834
2962,Sell,200,9833.5
2963,Sell,6668,9833
2964,Sell,225,9832
2965,Sell,2150,9831
2966,Sell,6505,9830
2967,Sell,200,9829
2968,Sell,5986,9828
2969,Sell,86,9827.5
2970,Sell,6105,9827
2971,Sell,524,9826
2972,Sell,6349,9825.5
2973,Sell,20860,9825
2974,Sell,300,9824.5
2975,Sell,432,9824
2976,Sell,936,9823
2977,Sell,14090,9822
2978,Sell,164,9821
2979,Sell,13230,9820
2980,Sell,200000,9819.5
2981,Sell,10,9818.5
2982,Sell,19238,9818
2983,Sell,17000,9817.5
2984,Sell,100,9817
2985,Sell,530,9816.5
2986,Sell,3103,9816
2987,Sell,7680,9815
2988,Sell,2000,9814
2989,Sell,6851,9813.5
2990,Sell,1250,9813
2991,Sell,4300,9812.5
2992,Sell,680,9812
2993,Sell,493,9811.5
2994,Sell,10630,9811
2995,Sell,3133,9810.5
2996,Sell,10366,9810
2997,Sell,1386,9809
2998,Sell,125,9808.5
2999,Sell,500,9808
3000,Sell,10000,9807.5
3001,Sell,5500,9806
3002,Sell,333,9805
3003,Sell,5189,9804
3004,Sell,25,9802
3005,Sell,100,9801.5
3006,Sell,11300,9800.5
3007,Sell,336302,9800
3008,Sell,153300,9799.5
3009,Sell,500625,9799
3010,Sell,2000,9798.5
3011,Sell,623,9798
3012,Sell,1000,9797.5
3013,Sell,2721,9797
3014,Sell,10089,9796.5
3015,Sell,700,9796
3016,Sell,3052,9795
3017,Sell,50,9794.5
3018,Sell,86,9794
3019,Sell,30,9793.5
3020,Sell,14036,9793
3021,Sell,5000,9792.5
3022,Sell,131,9792
3023,Sell,2800,9790.5
3024,Sell,582,9790
3025,Sell,200,9789.5
3026,Sell,186,9789
3027,Sell,45,9788.5
3028,Sell,1344,9788
3029,Sell,510,9787
3030,Sell,10073,9786.5
3031,Sell,8795,9786
3032,Sell,30,9785.5
3033,Sell,5104,9785
3034,Sell,900,9784.5
3035,Sell,476,9784
3036,Sell,200,9783.5
3037,Sell,5020,9783
3038,Sell,45,9782.5
3039,Sell,22530,9782
3040,Sell,3500,9781.5
3041,Sell,28832,9781
3042,Sell,94,9780.5
3043,Sell,78469,9780
3044,Sell,9072,9779.5
3045,Sell,246,9779
3046,Sell,3977,9778
3047,Sell,302850,9777.5
3048,Sell,19101,9777
3049,Sell,3206,9776.5
3050,Sell,30,9776
3051,Sell,188,9775.5
3052,Sell,13590,9775
3053,Sell,500,9774.5
3054,Sell,3000,9774
3055,Sell,2700,9773.5
3056,Sell,355,9773
3057,Sell,196,9772.5
3058,Sell,19920,9770.5
3059,Sell,3108,9770
3060,Sell,150050,9769.5
3061,Sell,500,9769
3062,Sell,1000,9768
3063,Sell,150076,9767.5
3064,Sell,1105,9767
3065,Sell,3000,9766
3066,Sell,3880,9765
3067,Sell,100,9764.5
3068,Sell,1340,9764
3069,Sell,200,9763.5
3070,Sell,500,9763
3071,Sell,20025,9762
3072,Sell,8998,9761.5
3073,Sell,50000,9761
3074,Sell,230,9760.5
3075,Sell,34006,9760
3076,Sell,10434,9759.5
3077,Sell,1050,9758.5
3078,Sell,1000,9758
3079,Sell,397,9757
3080,Sell,200,9756
3081,Sell,2155,9755
3082,Sell,1327,9754
3083,Sell,300,9753.5
3084,Sell,190,9753
3085,Sell,26,9752.5
3086,Sell,3450,9752
3087,Sell,1747,9751
3088,Sell,1002,9750.5
3089,Sell,145720,9750
3090,Sell,3000,9749.5
3091,Sell,295050,9749
3092,Sell,679,9748
3093,Sell,100,9747.5
3094,Sell,1025,9747
3095,Sell,2530,9746.5
3096,Sell,1000,9746
3097,Sell,1247,9745.5
3098,Sell,12230,9745
3099,Sell,246,9744.5
3100,Sell,15230,9744
3101,Sell,429,9743
3102,Sell,40,9742
3103,Sell,1000,9741.5
3104,Sell,3058,9741
3105,Sell,2413,9740
3106,Sell,100,9739.5
3107,Sell,8000,9739
3108,Sell,1749,9738
3109,Sell,300950,9737
3110,Sell,43,9736.5
3111,Sell,30,9735.5
3112,Sell,7705,9735
3113,Sell,5466,9734.5
3114,Sell,2000,9734
3115,Sell,2000,9733.5
3116,Sell,7532,9733
3117,Sell,4082,9732
3118,Sell,2606,9731
3119,Sell,10000,9730.5
3120,Sell,51473,9730
3121,Sell,23000,9729.5
3122,Sell,2360,9729
3123,Sell,25,9728.5
3124,Sell,500,9728
3125,Sell,3400,9727.5
3126,Sell,5650,9727
3127,Sell,20000,9726
3128,Sell,8207,9725
3129,Sell,2500,9724.5
3130,Sell,777,9724
3131,Sell,430,9723
3132,Sell,2000,9722
3133,Sell,10000,9720.5
3134,Sell,52964,9720
3135,Sell,210000,9719.5
3136,Sell,13262,9719
3137,Sell,1400,9718.5
3138,Sell,700,9718
3139,Sell,400,9717.5
3140,Sell,4500,9717
3141,Sell,75,9716
3142,Sell,902,9715.5
3143,Sell,3400,9715
3144,Sell,115,9714
3145,Sell,1000,9713.5
3146,Sell,2020,9713
3147,Sell,200,9712
3148,Sell,2543,9711.5
3149,Sell,1025,9711
3150,Sell,1530,9710.5
3151,Sell,17453,9710
3152,Sell,1000,9709.5
3153,Sell,2878,9709
3154,Sell,484,9708.5
3155,Sell,1600,9708
3156,Sell,550,9707.5
3157,Sell,3497,9707
3158,Sell,50,9706.5
3159,Sell,240,9706
3160,Sell,2066,9705
3161,Sell,17168,9704
3162,Sell,1500,9703.5
3163,Sell,548,9703
3164,Sell,664,9702.5
3165,Sell,128,9701
3166,Sell,600,9700.5
3167,Sell,346043,9700
3168,Sell,154825,9699.5
3169,Sell,474,9699
3170,Sell,5001,9698.5
3171,Sell,530,9698
3172,Sell,17025,9697
3173,Sell,1000,9696.5
3174,Sell,5400,9696
3175,Sell,1193,9695.5
3176,Sell,3030,9695
3177,Sell,1000,9694.5
3178,Sell,550,9694
3179,Sell,4250,9693
3180,Sell,6507,9692
3181,Sell,200,9691.5
3182,Sell,2900,9691
3183,Sell,194,9690.5
3184,Sell,438,9690
3185,Sell,3000,9689.5
3186,Sell,1183,9689
3187,Sell,10700,9688
3188,Sell,500,9687.5
3189,Sell,8000,9687
3190,Sell,92,9686.5
3191,Sell,1258,9686
3192,Sell,1221,9685.5
3193,Sell,6511,9685
3194,Sell,2803,9684.5
3195,Sell,15040,9682
3196,Sell,49,9680.5
3197,Sell,17207,9680
3198,Sell,1448,9679.5
3199,Sell,113,9679
3200,Sell,1081,9678
3201,Sell,303650,9677.5
3202,Sell,3328,9677
3203,Sell,10552,9675
3204,Sell,1096,9674.5
3205,Sell,1400,9674
3206,Sell,2188,9673.5
3207,Sell,1230,9673
3208,Sell,729,9672
3209,Sell,200,9671.5
3210,Sell,1000,9671
3211,Sell,254,9670.5
3212,Sell,66832,9670
3213,Sell,153191,9669.5
3214,Sell,666,9669
3215,Sell,577,9668
3216,Sell,20050,9667
3217,Sell,2500,9666.5
3218,Sell,1550,9666
3219,Sell,1836,9665.5
3220,Sell,2215,9665
3221,Sell,400,9664.5
3222,Sell,2050,9664
3223,Sell,900,9663
3224,Sell,50,9662.5
3225,Sell,7557,9662
3226,Sell,291,9661.5
3227,Sell,111,9661
3228,Sell,1079,9660.5
3229,Sell,280457,9660
3230,Sell,1500,9659.5
3231,Sell,7857,9659
3232,Sell,101000,9658.5
3233,Sell,202348,9658
3234,Sell,4452,9657
3235,Sell,3495,9655
3236,Sell,2500,9654.5
3237,Sell,2750,9654
3238,Sell,275,9652.5
3239,Sell,8085,9652
3240,Sell,190,9651
3241,Sell,150,9650.5
3242,Sell,110181,9650
3243,Sell,2292,9649.5
3244,Sell,350574,9649
3245,Sell,2400,9648.5
3246,Sell,1795,9648
3247,Sell,1000,9647
3248,Sell,56,9646.5
3249,Sell,1100,9646
3250,Sell,1000,9645.5
3251,Sell,6200,9645
3252,Sell,250,9644.5
3253,Sell,11603,9644
3254,Sell,10574,9643.5
3255,Sell,285,9643
3256,Sell,149,9642
3257,Sell,30,9641
3258,Sell,120,9640.5
3259,Sell,503270,9640
3260,Sell,500,9639.5
3261,Sell,3377,9639
3262,Sell,100,9638.5
3263,Sell,500,9638
3264,Sell,180,9637.5
3265,Sell,1032,9637
3266,Sell,42,9636.5
3267,Sell,173,9635.5
3268,Sell,27225,9635
3269,Sell,10200,9633.5
3270,Sell,100,9633
3271,Sell,787,9632
3272,Sell,602,9631.5
3273,Sell,2184,9631
3274,Sell,18513,9630
3275,Sell,914,9629.5
3276,Sell,50,9629
3277,Sell,500,9628
3278,Sell,400147,9627
3279,Sell,54,9626.5
3280,Sell,175,9626
3281,Sell,2547,9625.5
3282,Sell,11314,9625
3283,Sell,720,9624.5
3284,Sell,52,9624
3285,Sell,414,9623.5
3286,Sell,255,9623
3287,Sell,2228,9622
3288,Sell,794,9621
3289,Sell,2500,9620.5
3290,Sell,6748,9620
3291,Sell,300710,9619.5
3292,Sell,530,9618.5
3293,Sell,23383,9618
3294,Sell,600,9617.5
3295,Sell,700,9617
3296,Sell,900,9616.5
3297,Sell,2455,9616
3298,Sell,3700,9615.5
3299,Sell,8239,9615
3300,Sell,876,9614
3301,Sell,200,9613.5
3302,Sell,560,9613
3303,Sell,126000,9612.5
3304,Sell,29940,9612
3305,Sell,768,9611.5
3306,Sell,11500,9611
3307,Sell,9930,9610.5
3308,Sell,11588,9610
3309,Sell,500,9609.5
3310,Sell,832,9609
3311,Sell,3165,9608
3312,Sell,11363,9607.5
3313,Sell,10000,9606.5
3314,Sell,3163,9606
3315,Sell,49,9605.5
3316,Sell,2000,9605
3317,Sell,6965,9604.5
3318,Sell,100,9604
3319,Sell,3396,9603.5
3320,Sell,3978,9603
3321,Sell,51,9602
3322,Sell,172,9601.5
3323,Sell,3750,9601
3324,Sell,7512,9600.5
3325,Sell,249616,9600
3326,Sell,272000,9599.5
3327,Sell,16125,9599
3328,Sell,100000,9598.5
3329,Sell,1722,9598
3330,Sell,7000,9597.5
3331,Sell,6350,9597
3332,Sell,3333,9596.5
3333,Sell,14330,9596
3334,Sell,10000,9595.5
3335,Sell,2296,9595
3336,Sell,100414,9594.5
3337,Sell,12050,9594
3338,Sell,4400,9593
3339,Sell,1407,9592
3340,Sell,313,9591.5
3341,Sell,131,9591
3342,Sell,1000,9590.5
3343,Sell,34081,9590
3344,Sell,669,9589.5
3345,Sell,550,9589
3346,Sell,25500,9588.5
3347,Sell,3500,9588
3348,Sell,2100,9587.5
3349,Sell,524,9587
3350,Sell,68,9586.5
3351,Sell,1688,9586
3352,Sell,30,9585.5
3353,Sell,14250,9585
3354,Sell,45,9584.5
3355,Sell,8240,9584
3356,Sell,548,9583.5
3357,Sell,3548,9583
3358,Sell,3333,9582.5
3359,Sell,11963,9582
3360,Sell,6189,9581
3361,Sell,4030,9580.5
3362,Sell,40350,9580
3363,Sell,500,9579.5
3364,Sell,500,9578.5
3365,Sell,974,9578
3366,Sell,302817,9577.5
3367,Sell,11000,9577
3368,Sell,700,9576.5
3369,Sell,2939,9576
3370,Sell,10627,9575
3371,Sell,50,9574.5
3372,Sell,3526,9574
3373,Sell,330,9573
3374,Sell,10200,9572.5
3375,Sell,794,9572
3376,Sell,500,9571.5
3377,Sell,980,9571
3378,Sell,1000,9570.5
3379,Sell,3920,9570
3380,Sell,150500,9569.5
3381,Sell,3994,9569
3382,Sell,10607,9568.5
3383,Sell,20652,9568
3384,Sell,133,9567.5
3385,Sell,2400,9567
3386,Sell,1538,9566
3387,Sell,578,9565.5
3388,Sell,3853,9565
3389,Sell,1030,9564.5
3390,Sell,41,9563.5
3391,Sell,414,9562.5
3392,Sell,275,9562
3393,Sell,67,9561.5
3394,Sell,6482,9561
3395,Sell,530,9560.5
3396,Sell,28782,9560
3397,Sell,500,9559.5
3398,Sell,953,9559
3399,Sell,1343,9558
3400,Sell,20478,9557
3401,Sell,1500,9556
3402,Sell,16169,9555
3403,Sell,2500,9554
3404,Sell,161,9553.5
3405,Sell,1000,9553
3406,Sell,1767,9552.5
3407,Sell,466,9552
3408,Sell,600,9551.5
3409,Sell,19164,9551
3410,Sell,3300,9550.5
3411,Sell,75893,9550
3412,Sell,2100,9549.5
3413,Sell,200200,9549
3414,Sell,288,9548.5
3415,Sell,1456,9548
3416,Sell,96,9547.5
3417,Sell,71725,9547
3418,Sell,50000,9546.5
3419,Sell,1000,9546
3420,Sell,48,9545.5
3421,Sell,15614,9545
3422,Sell,300,9544.5
3423,Sell,258,9544
3424,Sell,75460,9543.5
3425,Sell,203,9543
3426,Sell,2500,9542.5
3427,Sell,10037,9542
3428,Sell,3492,9541.5
3429,Sell,506,9541
3430,Sell,5830,9540.5
3431,Sell,12445,9540
3432,Sell,750,9539.5
3433,Sell,141000,9539
3434,Sell,762,9538
3435,Sell,946,9537
3436,Sell,1067,9536.5
3437,Sell,3002,9536
3438,Sell,1430,9535.5
3439,Sell,32349,9535
3440,Sell,13091,9534
3441,Sell,606,9533
3442,Sell,76462,9532
3443,Sell,7245,9531
3444,Sell,1500,9530.5
3445,Sell,25368,9530
3446,Sell,1070,9529.5
3447,Sell,550,9529
3448,Sell,16139,9528
3449,Sell,6983,9527.5
3450,Sell,7095,9527
3451,Sell,1000,9526.5
3452,Sell,250977,9526
3453,Sell,23373,9525
3454,Sell,1200,9524.5
3455,Sell,5259,9524
3456,Sell,1928,9523.5
3457,Sell,66111,9523
3458,Sell,14181,9522.5
3459,Sell,2024,9522
3460,Sell,1200,9521
3461,Sell,5915,9520.5
3462,Sell,35501,9520
3463,Sell,303500,9519.5
3464,Sell,15692,9519
3465,Sell,830,9518.5
3466,Sell,26814,9518
3467,Sell,4133,9517.5
3468,Sell,2783,9517
3469,Sell,4000,9516.5
3470,Sell,13000,9516
3471,Sell,1025,9515.5
3472,Sell,14843,9515
3473,Sell,3783,9514
3474,Sell,60,9513.5
3475,Sell,73056,9513
3476,Sell,254,9512.5
3477,Sell,668,9512
3478,Sell,67,9511.5
3479,Sell,7226,9511
3480,Sell,530,9510.5
3481,Sell,19820,9510
3482,Sell,12034,9509.5
3483,Sell,3364,9509
3484,Sell,3000,9508.5
3485,Sell,3103,9508
3486,Sell,1118,9507.5
3487,Sell,1500,9507
3488,Sell,29200,9506.5
3489,Sell,10050,9506
3490,Sell,8535,9505.5
3491,Sell,19617,9505
3492,Sell,4000,9504.5
3493,Sell,5805,9504
3494,Sell,200,9503.5
3495,Sell,77,9503
3496,Sell,10000,9502.5
3497,Sell,2200,9502
3498,Sell,150,9501.5
3499,Sell,5050,9501
3500,Sell,1200,9500.5
3501,Sell,1277337,9500
3502,Sell,152000,9499.5
3503,Sell,160249,9499
3504,Sell,192190,9498
3505,Sell,20887,9497.5
3506,Sell,10700,9497
3507,Sell,11000,9496.5
3508,Sell,5176,9496
3509,Sell,125,9495.5
3510,Sell,673205,9495
3511,Sell,200,9494.5
3512,Sell,3614,9494
3513,Sell,969,9493.5
3514,Sell,1072,9493
3515,Sell,200049,9492.5
3516,Sell,1630,9492
3517,Sell,500,9491.5
3518,Sell,7000,9491
3519,Sell,102091,9490.5
3520,Sell,28791,9490
3521,Sell,41932,9489.5
3522,Sell,20109,9489
3523,Sell,25000,9488.5
3524,Sell,93368,9488
3525,Sell,121321,9487
3526,Sell,15464,9486.5
3527,Sell,582,9486
3528,Sell,19074,9485.5
3529,Sell,79900,9485
3530,Sell,300,9484.5
3531,Sell,3230,9484
3532,Sell,30453,9483.5
3533,Sell,7271,9483
3534,Sell,50,9482.5
3535,Sell,2952,9482
3536,Sell,5145,9481.5
3537,Sell,13800,9481
3538,Sell,5010,9480.5
3539,Sell,177544,9480
3540,Sell,1150,9479.5
3541,Sell,131569,9479
3542,Sell,2235,9478.5
3543,Sell,194757,9478
3544,Sell,1064,9477.5
3545,Sell,4275,9477
3546,Sell,734,9476.5
3547,Sell,833,9476
3548,Sell,650,9475.5
3549,Sell,40719,9475
3550,Sell,250,9474.5
3551,Sell,3480,9474
3552,Sell,17244,9473.5
3553,Sell,1161,9473
3554,Sell,4261,9472.5
3555,Sell,2181,9472
3556,Sell,450,9471.5
3557,Sell,760,9471
3558,Sell,227570,9470
3559,Sell,150690,9469.5
3560,Sell,300188,9469
3561,Sell,430,9468.5
3562,Sell,223787,9468
3563,Sell,2432,9467.5
3564,Sell,53581,9467
3565,Sell,500,9466.5
3566,Sell,101844,9466
3567,Sell,339,9465.5
3568,Sell,2051,9465
3569,Sell,5450,9464.5
3570,Sell,843,9464
3571,Sell,1950,9463.5
3572,Sell,3531,9463
3573,Sell,1201,9462.5
3574,Sell,3652,9462
3575,Sell,66,9461.5
3576,Sell,800,9461
3577,Sell,30,9460.5
